Tb927.8.7440_1-368_1	82.39
Tb927.8.4680_1-304_1	81.97
Tb927.4.650_1-245_1	69.34
Tb11.v5.0448_1-421_1	67.71
Tb927.3.1080_1-251_1	92.32
Tb927.8.7930_720-1267_1	79.37
Tb11.v5.0575_1-437_1	76.36
Tb11.1330_1-215_1	78.87
Tb927.8.8200_469-856_1	88.79
Tb927.8.1590_1275-1674_1	58.09
Tb11.v5.0907_1-485_1	80.52
Tb927.4.560_1994-2393_1	90.91
Tb927.3.1220_1-511_1	67.03
Tb927.8.2610_1-781_1	93.0
Tb927.7.500_1188-1571_1	79.14
Tb927.7.3230_1-897_1	52.34
Tb11.0770_1-337_1	68.01
Tb927.8.2520_1-673_1	91.84
Tb927.5.2580_1-295_1	57.34
Tb927.2.4950_1-1424_1	73.01
Tb927.7.600_1-513_1	82.6
Tb11.v5.0504_221-847_1	60.82
Tb11.0310_1-346_1	71.18
Tb927.5.3150_1195-1642_1	63.66
Tb927.6.660_1-603_1	48.55
Tb11.v5.0500_1-416_1	94.65
Tb927.2.4090_1-270_1	79.09
Tb927.5.2020_472-869_1	63.45
Tb927.8.7030_1-303_1	79.65
Tb927.1.2710_1-225_1	57.1
Tb927.1.830_706-917_1	89.29
Tb927.8.4710_1-458_1	82.12
Tb927.8.3820_1-339_1	51.48
Tb11.v5.1009_1-364_1	77.4
Tb927.4.890_1-115_1	81.88
Tb927.6.970_1-450_1	89.93
Tb11.v5.0242_1-750_1	74.84
Tb927.8.6660_1-607_1	74.26
Tb11.v5.0510_1-415_1	83.3
Tb927.5.4120_1-191_1	75.06
Tb927.2.5440_1-880_1	54.08
Tb927.6.770_1-1243_1	82.69
Tb927.7.4870_1-270_1	76.33
Tb927.3.1810_1-326_1	63.0
Tb927.1.3940_437-836_1	37.25
Tb927.1.1350_1-483_1	76.04
Tb11.v5.0233_373-772_1	60.92
Tb927.3.2620_1360-1759_1	62.15
Tb927.8.2430_714-1179_1	63.28
Tb927.2.3720_1-251_1	73.84
Tb05.5K5.130_1-579_1	73.38
Tb11.v5.1055_1-589_1	85.59
Tb927.4.2990_1-1289_1	67.34
Tb927.7.530_1-1562_1	73.06
Tb927.7.4470_1-193_1	77.46
Tb927.1.480_316-715_1	91.38
Tb927.7.1240_1-769_1	67.69
Tb11.v5.0129_1-507_1	78.75
Tb927.7.3190_1-588_1	56.98
Tb927.4.1370_1-151_1	85.65
Tb927.7.7210_1-696_1	71.67
Tb927.4.520_1-203_1	81.91
Tb927.4.4010_1-484_1	83.14
Tb11.v5.1011_1-1999_1	82.58
Tb927.8.2370_366-765_1	70.86
Tb927.2.4200_788-1037_1	46.75
Tb927.3.3850_348-747_1	38.4
Tb927.2.5540_1487-1886_1	76.59
Tb10.v4.0245_1-100_1	42.37
Tb927.6.1280_1-299_1	91.17
Tb927.3.1610_1-659_1	74.44
Tb927.7.3330_1952-2879_1	74.42
Tb927.4.4170_1-284_1	84.12
Tb927.5.3330_627-1319_1	69.57
Tb927.6.4450_1-603_1	81.35
Tb927.8.4450_1-428_1	61.52
Tb927.3.660_1-378_1	63.11
Tb927.8.6880_1-864_1	74.44
Tb927.7.7190_714-1318_1	49.41
Tb927.6.4240_1-67_1	79.72
Tb927.8.830_1318-1519_1	80.54
Tb927.7.770_1-344_1	64.95
Tb927.2.5270_898-1297_1	93.44
Tb927.4.870_1-1247_1	83.13
Tb927.3.830_1-393_1	86.08
Tb927.5.3250_1-585_1	61.5
Tb927.6.280_1-538_1	85.52
Tb927.3.5310_1-1448_1	60.08
Tb927.4.5040_1-581_1	88.08
Tb927.4.1870_1-426_1	85.33
Tb927.8.5790_1-157_1	39.59
Tb927.8.7490_1-741_1	67.61
Tb927.4.2440_1-384_1	88.13
Tb927.2.2240_1-401_1	83.88
Tb927.3.4730_1-383_1	85.56
Tb927.7.5220_1-1337_1	48.14
Tb11.v5.1045_1-265_1	89.91
Tb927.6.3550_475-874_1	81.05
Tb927.8.6160_1-220_1	84.66
Tb927.8.3410_1-1518_1	77.24
Tb927.8.950_1-470_1	85.54
Tb06.3A7.270_1-1135_1	64.99
Tb927.1.1350_284-683_1	73.89
Tb11.v5.0176_39-442_1	90.8
Tb927.8.3330_1-307_1	79.47
Tb927.7.820_1-306_1	77.09
Tb927.3.5310_1449-2128_1	42.79
Tb927.3.3730_1289-1688_1	75.63
Tb927.5.2420_589-935_1	71.19
Tb927.5.3720_1-212_1	44.46
Tb927.7.920_1734-2133_1	86.7
Tb927.3.580_128-833_1	80.7
Tb927.8.3350_1-1057_1	74.79
Tb927.3.2770_1-1072_1	66.95
Tb927.4.530_1-510_1	56.89
Tb927.1.1710_1-523_1	68.95
Tb927.7.3020_1-190_1	97.17
Tb927.8.7890_520-919_1	89.88
Tb927.8.2990_1-320_1	81.4
Tb927.5.790_1-330_1	91.57
Tb927.1.2230_1-123_1	91.23
Tb927.8.8330_1-888_1	76.91
Tb927.7.4685_1-83_1	69.44
Tb927.8.2390_1-633_1	43.73
Tb927.8.5290_1-617_1	54.41
Tb927.4.2580_398-797_1	68.99
Tb11.v5.0721_1-672_1	70.15
Tb927.7.2100_1-658_1	87.97
Tb11.v5.1062_1-370_1	79.99
Tb927.8.2710_1-713_1	75.9
Tb927.8.1360_1417-2289_1	79.45
Tb11.v5.0506_494-815_1	69.83
Tb11.v5.0631_1-609_1	72.72
Tb927.1.2100_1-408_1	44.38
Tb927.8.1730_1-127_1	82.35
Tb11.v5.0933_1-437_1	87.14
Tb927.8.8070_1-526_1	41.1
Tb927.8.2430_1-713_1	70.79
Tb927.6.2760_1-1501_1	74.63
Tb927.7.1210_586-840_1	89.88
Tb927.2.3160_1-429_1	55.37
Tb11.v5.0860_1-266_1	82.81
Tb927.4.1630_1-703_1	74.79
Tb927.4.5090_1-183_1	31.65
Tb927.6.5200_1-103_1	42.68
Tb927.3.2660_1-729_1	68.7
Tb927.7.3890_1-280_1	80.22
Tb927.7.7310_1-220_1	31.32
Tb11.v5.0337_424-823_1	91.07
Tb927.1.3750_1-138_1	32.58
Tb927.1.1710_1-1786_1	70.06
Tb927.8.5100_1902-2579_1	66.98
Tb927.8.3960_1-409_1	76.09
Tb11.02.5360_1-305_1	73.99
Tb927.2.3055_1-67_1	82.04
Tb927.5.470_1-547_1	74.92
Tb927.5.4040_717-817_1	60.58
Tb927.6.2130_1-175_1	84.32
Tb927.6.3810_1-456_1	82.67
Tb927.7.240_1-103_1	69.08
Tb09.v4.0015_1-232_1	38.67
Tb11.v5.0514_1-394_1	78.94
Tb927.1.1740_4977-5386_1	40.77
Tb927.5.3310_1-357_1	65.92
Tb927.4.5200_1-641_1	59.66
Tb927.6.300_1-539_1	84.24
Tb927.8.5250_1-531_1	79.68
Tb927.3.1490_596-816_1	91.23
Tb927.4.1850_1-578_1	82.53
Tb927.3.3390_1-591_1	84.71
Tb927.7.1420_1-536_1	84.25
Tb927.6.1990_1-324_1	75.58
Tb927.5.1380_1-285_1	79.89
Tb927.7.3590_1-151_1	69.22
Tb927.4.2080_1-906_1	75.66
Tb927.3.3960_1-377_1	66.35
Tb927.7.1410_739-830_1	85.99
Tb927.7.620_1-395_1	63.56
Tb927.7.7130_1-835_1	75.1
Tb927.7.7400_1927-2197_1	73.94
Tb927.7.2820_1-134_1	85.03
Tb927.2.4520_726-1254_1	75.51
Tb927.6.5020_1-213_1	83.51
Tb927.8.3790_1-223_1	88.8
Tb927.7.7100_1-1258_1	30.24
Tb927.7.6780_1-184_1	38.99
Tb927.8.4430_1-341_1	93.06
Tb927.5.1340_793-820_1	73.31
Tb927.8.2010_1-186_1	71.21
Tb11.v5.0728_1-327_1	89.66
Tb927.6.2370_1-1084_1	81.42
Tb927.6.2470_1-492_1	59.93
Tb927.6.3150_3742-4521_1	89.38
Tb927.3.3730_1-1845_1	76.22
Tb11.v5.0994_1-156_1	76.53
Tb927.7.3870_1-256_1	77.93
Tb11.v5.0756_1-211_1	80.61
Tb927.7.6650_1-705_1	65.25
Tb11.v5.0437_1-405_1	81.1
Tb927.7.6290_1-497_1	79.34
Tb927.5.3230_686-1085_1	74.31
Tb927.3.1590_1-668_1	88.2
Tb927.8.7080_1224-1521_1	83.0
Tb927.7.1660_364-763_1	75.49
Tb927.8.3250_2030-2429_1	91.74
Tb927.2.1380_253-652_1	79.38
Tb927.5.2810_1-177_1	66.17
Tb927.3.2170_1-588_1	84.57
Tb927.8.6670_1-510_1	75.36
Tb11.v5.0349_1-220_1	60.02
Tb10.v4.0249_349-748_1	73.81
Tb927.7.3980_1-904_1	70.65
Tb927.3.3510_1-491_1	62.01
Tb927.2.5540_1097-2060_1	65.51
Tb927.2.2570_1-166_1	59.16
Tb927.4.1600_1-234_1	82.89
Tb927.7.5880_1-419_1	82.94
Tb927.6.3090_1-869_1	78.35
Tb927.7.2560_1-602_1	69.51
Tb927.8.2860_1-715_1	66.82
Tb927.3.2920_1-335_1	87.39
Tb927.2.2090_1-978_1	48.39
Tb927.6.1760_1-635_1	72.51
Tb927.5.2330_1823-3415_1	58.99
Tb927.4.920_1-253_1	80.46
Tb927.8.6320_1-417_1	86.4
Tb927.6.4830_1-530_1	79.64
Tb927.3.1320_320-719_1	54.34
Tb927.7.3950_545-944_1	61.03
Tb927.2.3780_1-575_1	76.14
Tb927.7.3980_1-525_1	70.64
Tb927.7.5480_1-527_1	94.53
Tb927.3.610_1-186_1	94.2
Tb927.8.3080_1-1304_1	52.21
Tb11.v5.0242_551-950_1	86.43
Tb927.6.4370_1-506_1	83.92
Tb11.v5.0367_1-395_1	87.37
Tb927.6.1120_366-739_1	69.38
Tb927.5.4630_1-324_1	74.86
Tb927.7.6670_1-490_1	69.35
Tb927.1.830_398-705_1	88.21
Tb927.8.5590_1-270_1	70.28
Tb927.7.6760_438-837_1	60.9
Tb927.4.2090_1-171_1	34.08
Tb927.8.5070_1-130_1	76.18
Tb927.6.2110_1-66_1	80.04
Tb927.7.3160_1625-2024_1	85.99
Tb927.8.7400_939-1338_1	83.0
Tb927.3.4030_1-1213_1	72.08
Tb927.2.2130_1-230_1	77.32
Tb927.4.1040_1-166_1	88.09
Tb927.8.1780_1-779_1	52.88
Tb927.8.8280_1-262_1	65.15
Tb927.1.720_1-509_1	88.58
Tb927.8.7620_1-467_1	84.46
Tb927.8.7900_718-1265_1	79.2
Tb927.5.4520_761-926_1	86.71
Tb927.1.3300_1-872_1	79.66
Tb927.4.1780_1-380_1	81.89
Tb927.8.2370_1-1648_1	72.89
Tb927.8.2070_1-199_1	73.77
Tb927.8.7510_1-389_1	86.01
Tb927.7.5610_1-1090_1	67.79
Tb927.8.1230_1-183_1	74.62
Tb927.7.5360_1-327_1	84.48
Tb11.v5.0566_1-428_1	58.44
Tb04.24M18.150_1-162_1	72.2
Tb927.5.4270_541-828_1	63.41
Tb927.8.980_1-602_1	94.01
Tb927.8.8290_1-471_1	83.61
Tb927.7.6852_1-57_1	44.86
Tb927.3.5710_1-353_1	35.4
Tb927.7.2880_1-134_1	85.03
Tb11.v5.0143_1-494_1	78.73
Tb927.3.5450_467-899_1	74.04
Tb927.5.2750_1-426_1	89.76
Tb927.7.3300_1-840_1	46.88
Tb927.5.1550_1-310_1	83.33
Tb927.7.3160_1027-1426_1	80.69
Tb11.v5.1052_1-301_1	78.29
Tb927.3.5550_1-183_1	94.75
Tb09.v4.0020_1-138_1	41.36
Tb927.6.2610_1-95_1	84.38
Tb11.v5.0555_1-1120_1	70.69
Tb927.4.1310_1-471_1	83.61
Tb927.3.930_2192-2739_1	91.02
Tb927.4.4080_1-246_1	95.14
Tb11.0730_1-171_1	88.67
Tb927.7.6710_1-160_1	43.0
Tb927.8.6490_1-566_1	60.35
Tb927.6.2870_1-465_1	74.38
Tb927.8.4010_1-546_1	82.17
Tb11.v5.0196_1-266_1	89.95
Tb927.8.5770_1-679_1	82.01
Tb927.3.4970_633-1063_1	54.61
Tb927.8.7850_583-982_1	74.08
Tb927.6.890_920-1319_1	35.53
Tb927.6.3150_2663-3182_1	81.35
Tb927.7.7020_1-184_1	34.46
Tb927.8.3500_222-621_1	88.14
Tb927.6.3990_1-711_1	51.08
Tb927.3.4000_1-159_1	90.65
Tb927.8.1480_478-877_1	63.18
Tb927.4.4470_1-1271_1	80.21
Tb927.4.4590_1-560_1	63.0
Tb927.8.1665_1-115_1	65.64
Tb11.v5.0485_1-900_1	81.16
Tb927.3.4590_1-305_1	50.46
Tb927.8.3290_1775-1958_1	64.52
Tb11.v5.0225_1-373_1	77.38
Tb927.7.4910_1-369_1	59.58
Tb927.3.1140_1-390_1	67.19
Tb927.4.4400_828-1227_1	58.71
Tb927.3.2670_1-269_1	71.35
Tb927.3.4790_303-702_1	95.68
Tb11.v5.0553_1-536_1	81.97
Tb927.8.6700_226-547_1	71.71
Tb927.5.4690_1-486_1	78.12
Tb927.6.1130_1-468_1	66.53
Tb927.2.1860_585-872_1	90.26
Tb927.5.2290_488-887_1	88.74
Tb11.v5.0358_1-304_1	65.28
Tb927.8.7990_201-600_1	81.61
Tb927.7.2710_1-287_1	89.44
Tb927.7.4560_1-466_1	78.37
Tb927.3.2620_1-799_1	64.15
Tb927.6.4910_1-397_1	95.79
Tb11.01.6241_1-455_1	77.89
Tb927.3.1330_1036-1425_1	69.15
Tb927.6.2210_566-1128_1	68.91
Tb927.4.2010_1-93_1	92.79
Tb927.6.740_1-517_1	69.87
Tb927.4.560_3673-4232_1	92.86
Tb927.4.1920_1-686_1	76.93
Tb927.1.1930_1462-1861_1	60.04
Tb927.6.3840_1-186_1	81.22
Tb927.3.1490_796-816_1	84.21
Tb927.8.1520_1-392_1	84.97
Tb927.1.3120_429-1159_1	83.22
Tb927.6.1950_709-862_1	87.41
Tb927.4.600_1-317_1	90.54
Tb927.2.4380_1-411_1	72.75
Tb927.7.7480_1-816_1	82.44
Tb927.2.2770_1-125_1	87.79
Tb927.2.2140_1-108_1	74.38
Tb927.7.6310_1-768_1	68.32
Tb927.8.5110_210-609_1	50.99
Tb927.8.5460_1-407_1	73.71
Tb927.8.550_1-177_1	96.67
Tb927.8.8200_1-468_1	77.41
Tb11.v5.0430_1-161_1	71.64
Tb11.v5.0185_492-891_1	39.8
Tb927.7.530_282-681_1	79.39
Tb927.6.300_340-739_1	90.01
Tb11.v5.0356_1-589_1	92.1
Tb927.7.3930_794-1399_1	77.3
Tb11.v5.0229_1-552_1	77.1
Tb927.4.1760_1-157_1	83.39
Tb927.5.4510_1-139_1	70.71
Tb927.5.2280_1-434_1	92.18
Tb927.1.4010_963-1249_1	76.33
Tb927.7.920_1934-2511_1	91.81
Tb927.3.4060_1-856_1	80.09
Tb927.1.2750_1-168_1	75.16
Tb927.3.5780_1-175_1	33.74
Tb11.v5.0499_1-214_1	52.33
Tb927.7.6720_1-389_1	31.6
Tb927.3.1180_592-831_1	65.3
Tb11.v5.0623_1-352_1	76.31
Tb11.v5.0604_578-970_1	80.79
Tb927.2.4200_1-787_1	57.3
Tb11.v5.0175_476-875_1	80.59
Tb927.7.1130_1-169_1	95.62
Tb927.8.2220_1-1495_1	42.74
Tb11.v5.0538_1-600_1	85.04
Tb927.3.5480_1-487_1	79.51
Tb927.8.5480_1-341_1	52.46
Tb927.3.2860_1-300_1	67.44
Tb927.8.3880_1-241_1	66.58
Tb927.8.1900_1-394_1	63.32
Tb927.5.3620_1-445_1	66.88
Tb927.3.3160_1-487_1	91.71
Tb927.6.3930_1-426_1	64.82
Tb927.3.3180_446-992_1	44.17
Tb927.3.570_1-454_1	78.33
Tb927.8.4100_1-750_1	79.22
Tb927.3.2170_1-890_1	81.44
Tb927.8.7760_452-851_1	56.76
Tb11.1550_1-218_1	51.59
Tb927.4.1210_1-184_1	35.3
Tb927.3.2750_340-641_1	81.04
Tb927.4.2080_1-696_1	76.93
Tb927.8.6100_426-1043_1	86.14
Tb927.4.1590_1-321_1	69.41
Tb927.7.810_884-1283_1	37.97
Tb927.7.5660_1-575_1	77.18
Tb927.7.4515_1-96_1	75.97
Tb927.1.2570_505-982_1	78.81
Tb927.5.2010_1-192_1	40.85
Tb927.8.4570_1-334_1	75.1
Tb927.3.3100_1-122_1	76.91
Tb927.4.3980_201-486_1	77.2
Tb11.v5.0966_1-204_1	78.17
Tb927.7.5220_1338-1678_1	79.97
Tb927.8.4300_1-193_1	39.9
Tb927.6.1120_1-739_1	61.92
Tb11.v5.0890_1-335_1	69.8
Tb927.6.4340_1-117_1	79.18
Tb927.6.3670_2780-3222_1	80.17
Tb927.6.2010_1-523_1	85.8
Tb927.6.2380_1-721_1	81.52
Tb927.7.1030_1-870_1	70.1
Tb927.6.5240_1-488_1	81.95
Tb927.4.5160_1-274_1	71.86
Tb927.7.810_342-741_1	32.24
Tb927.4.2700_1-431_1	86.08
Tb927.8.2630_1-750_1	76.03
Tb927.7.1210_1-840_1	92.07
Tb927.5.4430_1-351_1	79.62
Tb927.8.6750_1-170_1	88.5
Tb927.7.4980_1-395_1	63.96
Tb927.7.1150_472-1158_1	76.64
Tb927.1.370_1119-1393_1	92.77
Tb927.3.2510_1-390_1	81.38
Tb927.7.2690_1-120_1	70.07
Tb927.5.1170_1-154_1	63.39
Tb11.v5.0614_783-974_1	66.94
Tb927.3.5690_1-330_1	36.69
Tb927.8.3250_3273-4005_1	87.84
Tb927.5.2550_1-322_1	68.94
Tb927.3.2270_1-441_1	91.51
Tb927.5.3060_1-334_1	82.17
Tb927.4.1500_331-730_1	78.84
